image_id,s_x,s_rot,len_x,len_rot,text_x,text_rot
calib_01178,0.8379294872283936,0.7377762794494629,4,4,-609,600-
calib_01179,0.33491751551628113,0.593254566192627,1,1,N,2
calib_01180,0.9125515818595886,0.7831875085830688,8,8,Operased,pasesado
calib_01181,0.6088203191757202,0.2923556864261627,7,5,Campuay,kunda
calib_01182,0.5910390019416809,0.3666480481624603,1,1,t,7
calib_01183,0.8398940563201904,0.9034062027931213,4,4,1426,9871
calib_01184,0.8043442368507385,0.342671275138855,2,4,20,LORE
calib_01185,0.8152886629104614,0.7797956466674805,7,4,644-733,EEL9
calib_01186,0.3033636510372162,0.07826632261276245,1,1,M,3
calib_01187,0.9605259299278259,0.6689839363098145,6,6,LBA-48,84-087
calib_01188,0.5329137444496155,0.3524734675884247,1,1,!,1
calib_01189,0.47090306878089905,0.6927486062049866,7,8,"""uoopVo",otdoons.
calib_01190,0.33328622579574585,0.2698914110660553,1,1,V,1
calib_01191,0.8652326464653015,0.7415831089019775,3,3,C50,OSO
calib_01192,0.23772990703582764,0.9119459986686707,3,6,SNE,PENSKE
calib_01193,0.9910628795623779,0.44325387477874756,2,2,25,sZ
calib_01194,0.27111372351646423,0.9535662531852722,2,2,ZV,AL
calib_01195,0.7119385600090027,0.0,2,0,Me,
calib_01196,0.0,0.9914090037345886,0,5,,relax
calib_01197,0.2652810513973236,0.6641620993614197,2,3,Mu,nac
calib_01198,0.45296311378479004,0.37739890813827515,4,2,114R,EP
calib_01199,0.0,0.9954454302787781,0,28,,Clear Scratch Resistant Film
calib_01200,0.29151710867881775,0.18693923950195312,3,2,EIC,33
calib_01201,0.0,0.8070730566978455,0,6,,AN C A
calib_01202,0.19531631469726562,0.5810036659240723,2,2,00,MU
calib_01203,0.3355589509010315,0.9666788578033447,1,6,o,checks
calib_01204,0.7501918077468872,0.4582062363624573,8,8,PEATT ST,IS aIVRd
calib_01205,0.7345714569091797,0.2528308629989624,4,2,CABL,nm
calib_01206,0.48373475670814514,0.9158992767333984,6,7,W91S11,1ELSTAA
calib_01207,0.5357942581176758,0.9384258389472961,3,7,моI,IOWA AV
calib_01208,0.24811071157455444,0.544881284236908,2,5,HT,Lo an
calib_01209,0.9729663729667664,0.5585923790931702,3,3,177,1L1
calib_01210,0.4287404716014862,0.819938063621521,4,4,SOL2,7785
calib_01211,0.546790361404419,0.4847691059112549,2,5,SU,DUIES
calib_01212,0.08455220609903336,0.19068218767642975,1,1,5,2
calib_01213,0.7449603080749512,0.47622737288475037,5,4,Tesry,hsor
calib_01214,0.20704345405101776,0.37604188919067383,1,2,→,te
calib_01215,0.0,0.9498841166496277,0,9,,Wikileaks
calib_01216,0.6089494824409485,0.542877197265625,3,3,---,-=-
calib_01217,0.9874454140663147,0.6838656663894653,4,4,2905,4062
calib_01218,0.39163094758987427,0.9318275451660156,4,4,DU2Z,7200
calib_01219,0.5380624532699585,0.24262359738349915,10,1,550q9.ccom,o
calib_01220,0.8813918828964233,0.2919057309627533,7,3,GARAISN,NIN
calib_01221,0.5328601002693176,0.9989417195320129,3,3,958,356
calib_01222,0.22166866064071655,0.7404305338859558,2,2,E5,13
calib_01223,0.9045490622520447,0.6514354348182678,1,1,H,H
calib_01224,0.23471394181251526,0.9632627367973328,1,7,W,Mosaico
calib_01225,0.618826687335968,0.46756765246391296,2,3,51,F19
calib_01226,0.6119714379310608,0.4455881118774414,5,3,Asmie,uwy
calib_01227,0.2456599771976471,0.986965000629425,5,7,ONEAD,GIAVENO
calib_01228,0.2492828667163849,0.728535532951355,5,10,3OTOE,SOUT IODLE
calib_01229,0.625572919845581,0.35546404123306274,2,1,AL,7
calib_01230,0.0,0.7650061845779419,0,9,,Widerhope
calib_01231,0.33616903424263,0.5115323662757874,5,5,DADUE,EAPCR
calib_01232,0.0,0.0,0,0,,
calib_01233,0.8879072666168213,0.0,9,0,GIBRALTAR,
calib_01234,0.0,0.29278990626335144,0,1,,B
calib_01235,0.16732287406921387,0.1693744957447052,1,1,3,*
calib_01236,0.38902604579925537,0.45551517605781555,8,8,LISNLION,MONENETT
calib_01237,0.4450397193431854,0.30938538908958435,4,4,baNe,aNec
calib_01238,0.2310226559638977,0.9614772796630859,1,3,N,NGE
calib_01239,0.9995591044425964,0.4139855206012726,3,3,bis,S!q
calib_01240,0.1795622855424881,0.2542193531990051,1,1,T,K
calib_01241,0.2735799252986908,0.6560857892036438,1,2,8,S.
calib_01242,0.5823845863342285,0.8074696063995361,4,4,9927,2236
calib_01243,0.8746359348297119,0.39186590909957886,8,5,Hattieob,cатен
calib_01244,0.9411748647689819,0.978846549987793,1,1,+,+
calib_01245,0.5626415610313416,0.8735383749008179,6,5,oqrory,Kaato
calib_01246,0.8313081860542297,0.5750160217285156,5,5,ANTAS,SVINE
calib_01247,0.8644797801971436,0.5104338526725769,4,2,MITA,WW
calib_01248,0.9112372994422913,0.3222968578338623,3,2,GNO,aN
calib_01249,0.4563114643096924,0.6287056803703308,2,3,DS,950
calib_01250,0.374052494764328,0.9063212275505066,8,9,ojoosnor,Ciauscolo
calib_01251,0.0,0.9526636004447937,0,10,,PICMISTERY
calib_01252,0.28828662633895874,0.7493182420730591,4,4,K38H,Hacy
calib_01253,0.34226202964782715,0.6734458208084106,2,2,h0,04
calib_01254,0.9763490557670593,0.9651671648025513,3,4,NOZ,IZON
calib_01255,0.3160266876220703,0.9904935956001282,4,6,foow,morefo
calib_01256,0.5021091103553772,0.39645060896873474,2,3,17,124
calib_01257,0.8864638209342957,0.8585713505744934,4,4,6336,9809
calib_01258,0.9785972833633423,0.4440060555934906,21,5,(www.beontheroad.com),(.oo)
calib_01259,0.9811569452285767,0.5994366407394409,4,4,3743,CIZE
calib_01260,0.9920185804367065,0.4754565954208374,2,2,62,29
calib_01261,0.43588581681251526,0.25836825370788574,1,1,B,8
calib_01262,0.7943031191825867,0.7340384125709534,3,3,asn,LED
calib_01263,0.9279925227165222,0.7777376770973206,7,6,LANCOME,IWONVT
calib_01264,0.7652800679206848,0.475366473197937,6,4,Salrav,eyos
calib_01265,0.9518762826919556,0.6095945835113525,2,3,AR,HYA
calib_01266,0.8758729100227356,0.4304545521736145,4,4,Edit,19P3
calib_01267,0.31711623072624207,0.7287089228630066,5,5,4-yow,Motch
calib_01268,0.6856300830841064,0.47500523924827576,4,4,5020,0805
calib_01269,0.2677941620349884,0.9111804366111755,1,1,a,D
calib_01270,0.0,0.0,0,0,,
calib_01271,0.5682177543640137,0.8448292016983032,1,1,o,o
calib_01272,0.4602062702178955,0.8186302185058594,3,3,SIV,MIS
calib_01273,0.7199354767799377,0.7155941128730774,1,1,-,-
calib_01274,0.8890438079833984,0.6500318646430969,8,7,CHARVNUM,WNNANHS
calib_01275,0.1967887580394745,0.30066537857055664,2,2,Tg,5I
calib_01276,0.9266383647918701,0.4274851381778717,9,5,Yuengling,6yuan
calib_01277,0.26186177134513855,0.6982914209365845,3,4,LOW,UAGF
calib_01278,0.4751805067062378,0.14127404987812042,2,1,07,1
calib_01279,0.7590927481651306,0.5731685757637024,10,10,HIDDVaIIey,KOIIAOCIMI
calib_01280,0.0,0.6941812038421631,0,3,,eor
calib_01281,0.48304829001426697,0.9965785145759583,4,5,nony,Fitou
calib_01282,0.9391258955001831,0.4096999168395996,9,5,requiring,ojnba
calib_01283,0.9543318748474121,0.47239720821380615,16,7,ASSOCLATION INC.,OLINDOS
calib_01284,0.9925397038459778,0.41937255859375,23,3,http://techno.mayix.net,//:
calib_01285,0.35056066513061523,0.8234146237373352,2,3,04,hou
calib_01286,0.8039348721504211,0.39541688561439514,5,5,"""PONT",3 LNO
calib_01287,0.4181413948535919,0.6847208142280579,3,3,DTO,aua
calib_01288,0.9018466472625732,0.3953004777431488,3,3,bis,919
calib_01289,0.4923290014266968,0.0,1,0,E,
calib_01290,0.22094811499118805,0.4422740638256073,4,7,TENA,BVARAAA
calib_01291,0.18452535569667816,0.640008807182312,1,3,U,Min
calib_01292,0.4154551923274994,0.992343008518219,3,3,IWT,LMT
calib_01293,0.4476184844970703,0.24430754780769348,2,2,sE,25
calib_01294,0.5046420693397522,0.7135742902755737,4,5,owpd,Pitmo
calib_01295,0.31100794672966003,0.9381195902824402,3,9,050,Costellat
calib_01296,0.8080441951751709,0.44600701332092285,2,2,00,00
calib_01297,0.08891961723566055,0.4133974611759186,1,2,I,AI
calib_01298,0.8259947896003723,0.9478793144226074,5,6,ONIID,CASINO
calib_01299,0.47436150908470154,0.6327170133590698,5,7,LENOI,MONSTEE
calib_01300,0.0,0.41927555203437805,0,3,,RVN
calib_01301,0.38155463337898254,0.3882221281528473,2,1,ol,o
calib_01302,0.0,0.6196991205215454,0,3,,Coo
calib_01303,0.9981996417045593,0.35218387842178345,5,2,HRIST,LS
calib_01304,0.6100202202796936,0.9588605165481567,4,5,0055,55.00
calib_01305,0.2663364112377167,0.9268820881843567,1,7,8,Saite B
calib_01306,0.12821218371391296,0.5193682909011841,2,4,9g,gobe
calib_01307,0.4768587052822113,0.6514316201210022,5,5,SESIA,WHINY
calib_01308,0.5366005301475525,0.8905196785926819,3,6,mgm,Ouflaw
calib_01309,0.962451159954071,0.3377898037433624,6,1,Format,o
calib_01310,0.0,0.9947682619094849,0,8,,PACKOUT&
calib_01311,0.869198739528656,0.0,4,0,STAK,
calib_01312,0.49155867099761963,0.9907320737838745,2,2,9O,04
calib_01313,0.6398367881774902,0.22228746116161346,2,1,13,6
calib_01314,0.3679744303226471,0.8829191327095032,6,6,IddLYS,SKIPPY
calib_01315,0.6055019497871399,0.9690657258033752,2,2,A8,RY
calib_01316,0.8015777468681335,0.5278269648551941,3,2,PLL,TM
calib_01317,0.6165668368339539,0.7446880340576172,3,3,529,525
calib_01318,0.907975435256958,0.7237511873245239,2,2,30,OE
calib_01319,0.6934038400650024,0.42443132400512695,5,4,DAIYE,2A3G
calib_01320,0.935309112071991,0.0,1,0,J,
calib_01321,0.9739602208137512,0.2993997037410736,9,1,Aktueller,J
calib_01322,0.41211748123168945,0.9284937977790833,6,6,IS AVD,GAY ST
calib_01323,0.6873651146888733,0.7820728421211243,2,3,MN,WW.
calib_01324,0.7004166841506958,0.983809232711792,4,4,uooN,Noon
calib_01325,0.9225062727928162,0.0,2,0,AV,
calib_01326,0.7121424078941345,0.0,8,0,CocaCela,
calib_01327,0.7070717215538025,0.8629952073097229,3,3,200,002
calib_01328,0.7082252502441406,0.5395740270614624,5,5,JOMAN,HVIOE
calib_01329,0.577462911605835,0.6351072192192078,2,3,41,VR.
calib_01330,0.9357502460479736,0.0,6,0,mfenem,
calib_01331,0.9964867830276489,0.0,18,0,WWW.LEATHERETC.COM,
calib_01332,0.2712215483188629,0.9786854386329651,3,4,4t0,Dart
calib_01333,0.6520465016365051,0.5618845224380493,5,4,LIGHT,LHDT
calib_01334,0.7207730412483215,0.21455509960651398,3,2,TED,E1
calib_01335,0.6572930216789246,0.0,5,0,Miuke,
calib_01336,0.3748549520969391,0.7794045209884644,1,1,S,S
calib_01337,0.9933043122291565,0.7051555514335632,3,3,YPE,34A
calib_01338,0.22196432948112488,0.7251706123352051,1,1,7,L
calib_01339,0.9818114042282104,0.2529754340648651,5,3,taste,OSE
calib_01340,0.9590908885002136,0.8668816089630127,3,3,Aes,say
calib_01341,0.8854673504829407,0.34873518347740173,3,3,OVA,BNO
calib_01342,0.0,0.21714763343334198,0,2,,*T
calib_01343,0.7363213896751404,0.6069118976593018,3,3,655,559
calib_01344,0.8954957723617554,0.6867640018463135,2,2,OF,10
calib_01345,0.233925461769104,0.7327077984809875,3,3,a4C,JRE
calib_01346,0.984170138835907,0.5257890224456787,4,4,PEPS,Sc3d
calib_01347,0.4862610697746277,0.6448381543159485,2,2,eS,so
calib_01348,0.4847731590270996,0.8837234377861023,2,2,hi,ty
calib_01349,0.4166575074195862,0.5648770332336426,1,1,9,6
calib_01350,0.646102786064148,0.4759407043457031,1,1,y,A
calib_01351,0.24715550243854523,0.7564385533332825,3,3,G6l,135
calib_01352,0.902715802192688,0.4460154175758362,2,2,de,op
calib_01353,0.8527229428291321,0.5637174248695374,3,3,Fat,101
calib_01354,0.195842906832695,0.8462758660316467,6,6,к0ytаH,Header
calib_01355,0.983633279800415,0.395880788564682,6,5,mixed.,paxtu
calib_01356,0.9871049523353577,0.3114855885505676,8,2,propofed,oo
calib_01357,0.3184848129749298,0.3640163838863373,5,6,LSTON,MICIST
calib_01358,0.7673423290252686,0.3041846752166748,9,3,Checslate,104
calib_01359,0.9263128042221069,0.7353614568710327,5,5,paulo,ojnod
calib_01360,0.0,0.7467659711837769,0,8,,YORKSHEE
calib_01361,0.8940674066543579,0.25198429822921753,8,2,MOTORSUC,SO
calib_01362,0.84735107421875,0.5602918863296509,4,4,3-17,∠!-8
calib_01363,0.7066988348960876,0.9116712212562561,4,6,Nd80,08:3PM
calib_01364,0.0,0.2984231114387512,0,2,,FC
calib_01365,0.3166886568069458,0.21282264590263367,2,2,eR,80
calib_01366,0.9330778121948242,0.6509949564933777,6,6,PUSCON,NODena
calib_01367,0.17175166308879852,0.14985325932502747,1,1,M,1
calib_01368,0.8744770884513855,0.703559160232544,4,4,ONLY,KINO
calib_01369,0.2619556784629822,0.6521914005279541,1,1,N,y
calib_01370,0.3475063443183899,0.7990843653678894,1,3,2,PAR
calib_01371,0.9038013815879822,0.0,3,0,LAN,
calib_01372,0.6309188008308411,0.5918311476707458,5,5,Miarw,RJ010
calib_01373,0.7341673374176025,0.9976432919502258,1,1,L,7
calib_01374,0.786395788192749,0.0,4,0,buke,
calib_01375,0.9547120928764343,0.16819390654563904,3,1,Alt,V
calib_01376,0.6955532431602478,0.9218124747276306,3,3,arf,tho
calib_01377,0.9193524718284607,0.8997601270675659,3,2,Nil,IN
calib_01378,0.4554842412471771,0.8366830945014954,3,5,DAK,serve
calib_01379,0.0,0.43467527627944946,0,5,,NIAra
calib_01380,0.2934359014034271,0.5830308794975281,1,1,o,o
calib_01381,0.9877593517303467,0.0,4,0,Beef,
calib_01382,0.9059015512466431,0.4018746614456177,5,2,WORLD,CW
calib_01383,0.3807657063007355,0.5484142899513245,1,1,y,R
calib_01384,0.723662257194519,0.13660132884979248,1,1,n,U
calib_01385,0.8660200834274292,0.0,2,0,MG,
calib_01386,0.9256591200828552,0.8422526121139526,1,1,o,o
calib_01387,0.9700382351875305,0.47374022006988525,5,3,nitok,opu
calib_01388,0.8573540449142456,0.9976305961608887,4,4,sesp,dsac
calib_01389,0.8124493956565857,0.49303221702575684,2,2,10,ol
calib_01390,0.5188228487968445,0.9860827326774597,3,3,615,579
calib_01391,0.5718303322792053,0.9829372763633728,1,1,H,H
calib_01392,0.6616902351379395,0.8891215324401855,6,6,RONOAN,WYUNDA
calib_01393,0.0,0.0,0,0,,
calib_01394,0.7414954304695129,0.37734776735305786,6,5,485-85,50-50
calib_01395,0.4783596396446228,0.937718391418457,5,6,HOMIE,ETWORK
calib_01396,0.887860119342804,0.8985259532928467,3,3,-/+,+/-
calib_01397,0.7412840127944946,0.9688618183135986,5,3,2.001,100
calib_01398,0.9365358352661133,0.3590315580368042,7,2,Pringle,ud
calib_01399,0.13747628033161163,0.37967395782470703,1,1,5,U
calib_01400,0.0,0.6123046875,0,2,,RL
calib_01401,0.7627636194229126,0.9659929275512695,4,4,unow,Moun
calib_01402,0.7200061678886414,0.819572389125824,5,4,1006N,N900
calib_01403,0.5618189573287964,0.4258318841457367,3,3,100,on!
calib_01404,0.3463306725025177,0.9412482380867004,5,6,uipea,Berlin
calib_01405,0.5304632782936096,0.8949929475784302,3,4,avO,LOAD
calib_01406,0.9907184839248657,0.7308502197265625,2,2,TH,HL
calib_01407,0.9855605363845825,0.18255630135536194,2,1,Pr,d
calib_01408,0.580127477645874,0.9362071752548218,9,10,110209691,5159507011
calib_01409,0.3244064748287201,0.9889212250709534,3,6,4u0,French
calib_01410,0.19298717379570007,0.25688695907592773,2,1,M3,S
calib_01411,0.8685032725334167,0.2651366889476776,5,5,06448,9P9E0
calib_01412,0.0,0.9849382638931274,0,10,,CLORYCYLES
calib_01413,0.24146363139152527,0.9500203132629395,4,19,OOON,SINITALYOTAOBAO.COM
calib_01414,0.42625680565834045,0.7159221768379211,6,6,47ZIN9,GRIZZE
calib_01415,0.36653709411621094,0.8824421167373657,5,5,0nS03,COSMO
calib_01416,0.610247015953064,0.09433121979236603,1,1,2,0
calib_01417,0.45347830653190613,0.7412275075912476,6,8,SOTNOK,POUILLOS
calib_01418,0.0,0.0,0,0,,
calib_01419,0.548304557800293,0.3577520549297333,1,1,1,1
calib_01420,0.3670497536659241,0.7566051483154297,2,2,Ua,bn
calib_01421,0.9238957166671753,0.5678678750991821,2,2,ty,fq
calib_01422,0.1540611982345581,0.3999582827091217,2,3,wn,OLM
calib_01423,0.9125266671180725,0.6076062917709351,8,3,(222 mt),(Z)
calib_01424,0.0,0.8292092680931091,0,4,,CeBl
calib_01425,0.0,0.5533754229545593,0,4,,DEPE
calib_01426,0.9727055430412292,0.0,10,0,VERSCHIJNT,
calib_01427,0.6342747807502747,0.8928506970405579,4,5,JEON,Neart
calib_01428,0.6412340998649597,0.9882200360298157,3,3,don,Log
calib_01429,0.10835961252450943,0.12769964337348938,1,1,H,R
calib_01430,0.7681551575660706,0.5210758447647095,2,2,GO,as
calib_01431,0.0,0.8505833148956299,0,3,,Ser
calib_01432,0.5416058897972107,0.40573424100875854,3,4,TAM,INEL
calib_01433,0.426172137260437,0.7154489755630493,1,9,S,Vitamis s
calib_01434,0.7568093538284302,0.8721019625663757,2,2,of,30
calib_01435,0.4263662099838257,0.7369545698165894,4,4,MLDY,ROTY
calib_01436,0.9944145083427429,0.5078096389770508,7,4,finally,Aueu
calib_01437,0.9398580193519592,0.3038675785064697,7,5,MONEKS!,ISNON
calib_01438,0.6051368713378906,0.6093183159828186,5,5,WOORS,Sooom
calib_01439,0.2632589042186737,0.9887616038322449,3,5,S8E,CORDS
calib_01440,0.3724043071269989,0.3027709424495697,2,1,UT,0
calib_01441,0.8900204300880432,0.9541690349578857,2,2,LS,ST
calib_01442,0.3258318603038788,0.4517132341861725,7,6,JIRIING,BRITIS
calib_01443,0.0,0.0,0,0,,
calib_01444,0.9684919714927673,0.0,6,0,RENAUL,
calib_01445,0.7916306853294373,0.43610331416130066,3,3,wel,aAd
calib_01446,0.3206903040409088,0.6645253896713257,3,5,T0L,THUUL
calib_01447,0.6948418021202087,0.433376669883728,1,1,D,а
calib_01448,0.6232163906097412,0.9744682312011719,5,5,SST7D,GLASS
calib_01449,0.5438998341560364,0.9621648788452148,7,8,MNOLSIE,ARISTONR
calib_01450,0.31962329149246216,0.8098896741867065,4,4,*209,502*
calib_01451,0.3676408529281616,0.1964239925146103,3,2,ano,0U
calib_01452,0.8080551028251648,0.9216912388801575,4,3,HILO,OTH
calib_01453,0.9094754457473755,0.2576427757740021,4,3,head,pWu
calib_01454,0.8927080035209656,0.786545991897583,3,3,523,EZS
calib_01455,0.5773351192474365,0.325297474861145,1,1,8,9
calib_01456,0.8191487789154053,0.7743201851844788,3,3,wne,SUM
calib_01457,0.9363791942596436,0.4465482831001282,1,1,S,S
calib_01458,0.0,0.44588303565979004,0,1,,#
calib_01459,0.8673197627067566,0.4092704653739929,4,4,oody,Λρoc
calib_01460,0.0,0.9886672496795654,0,9,,traction.
calib_01461,0.9418222904205322,0.2961297333240509,3,3,&c.,.07
calib_01462,0.0,0.0,0,0,,
calib_01463,0.6778234243392944,0.4140896201133728,2,2,On,t0
calib_01464,0.41996124386787415,0.5578212738037109,1,1,",",1
calib_01465,0.3785284757614136,0.49879539012908936,1,3,8,DOB
calib_01466,0.228166401386261,0.8810905814170837,1,1,i,?
calib_01467,0.6269214749336243,0.6687408089637756,2,2,5T,IS
calib_01468,0.2600061893463135,0.45661547780036926,1,1,9,8
calib_01469,0.9138371348381042,0.599553644657135,7,6,PREMIOM,WOIWIE
calib_01470,0.5953367352485657,0.3266891539096832,3,3,HHL,7b4
calib_01471,0.9881781339645386,0.48791027069091797,5,4,Sentr,gues
calib_01472,0.7735707759857178,0.9963304400444031,2,2,op,de
calib_01473,0.5030555725097656,0.5124580264091492,4,5,0000,DOOGE
calib_01474,0.8837302327156067,0.5596561431884766,2,2,07,LO
calib_01475,0.6623368263244629,0.8394219279289246,3,3,gep,dal
calib_01476,0.8005990982055664,0.8796471357345581,3,4,E80,08.3
calib_01477,0.5315581560134888,0.0,1,0,-,
calib_01478,0.4090200662612915,0.7744156122207642,1,1,O,0
calib_01479,0.8590927124023438,0.8277183175086975,3,3,MDH,HOW
calib_01480,0.8204338550567627,0.8102808594703674,3,3,IVG,DAI
calib_01481,0.778863251209259,0.20600923895835876,3,1,MAY,O
calib_01482,0.0,0.959629476070404,0,6,,Bitter
calib_01483,0.30540400743484497,0.40708887577056885,2,1,OE,0
calib_01484,0.5196854472160339,0.9987433552742004,2,3,00,300
calib_01485,0.7770864963531494,0.5990030765533447,3,3,jkl,1N5
calib_01486,0.27643677592277527,0.8612246513366699,4,6,goJa,Gulfof
calib_01487,0.43291452527046204,0.5331106185913086,2,2,i0,at
calib_01488,0.7382948994636536,0.483440637588501,3,3,Lee,227
calib_01489,0.9632738828659058,0.5257395505905151,1,1,8,8
calib_01490,0.8306549191474915,0.7135704755783081,5,5,500 *,* 055
calib_01491,0.8377269506454468,0.3553655743598938,7,4,Alfairs,SeHV
calib_01492,0.9926542639732361,0.5371619462966919,4,5,CLAM,IWYTD
calib_01493,0.0,0.0,0,0,,
calib_01494,0.7044038772583008,0.2486226111650467,7,5,Fairfax,x0y14
calib_01495,0.5198619961738586,0.8463540077209473,7,7,SENYION,VOLANTE
calib_01496,0.338173508644104,0.8335663080215454,1,4,E,EPIC
calib_01497,0.8915255069732666,0.37354689836502075,2,2,DS,s0
calib_01498,0.0,0.6175441741943359,0,2,,an
calib_01499,0.20714668929576874,0.2572360932826996,1,2,0,-0
calib_01500,0.6019613146781921,0.5953913331031799,1,1,E,m
calib_01501,0.14724256098270416,0.1863122135400772,1,1,.,1
calib_01502,0.525234043598175,0.5092506408691406,1,2,L,Te
calib_01503,0.8839340209960938,0.8881593346595764,4,4,quan,uenb
calib_01504,0.0,0.9484511613845825,0,8,,FORTSATA
calib_01505,0.1884993463754654,0.5911250114440918,2,5,e2,Pirra
calib_01506,0.16183999180793762,0.21671827137470245,4,6,CYCO,MOEBKO
calib_01507,0.3948546350002289,0.3314644694328308,3,1,SIS,S
calib_01508,0.4109163284301758,0.9887210726737976,7,8,9545802,20985555
calib_01509,0.8578140139579773,0.42914852499961853,1,1,7,1
calib_01510,0.6503552794456482,0.3038884699344635,3,2,Pah,wd
calib_01511,0.12857434153556824,0.2806454598903656,1,1,R,1
calib_01512,0.7206671833992004,0.9167958498001099,4,4,1215,5124
calib_01513,0.40977659821510315,0.6012221574783325,1,4,N,SUAN
calib_01514,0.6194872856140137,0.5098752975463867,2,2,2/,12
calib_01515,0.6323031783103943,0.8794625401496887,2,2,GC,09
calib_01516,0.19370469450950623,0.17020674049854279,1,1,J,5
calib_01517,0.6531093716621399,0.961009681224823,3,3,XMF,JWX
calib_01518,0.0,0.0,0,0,,
calib_01519,0.5709874629974365,0.6511780619621277,3,3,0X=,EKC
calib_01520,0.129926860332489,0.13223889470100403,1,1,.,2
calib_01521,0.9479535818099976,0.37936311960220337,5,5,ARBOR,8OSEY
calib_01522,0.5391007661819458,0.9572343230247498,4,6,'1mo,"lotti,"
calib_01523,0.9979544281959534,0.8122933506965637,3,3,CYN,NA3
calib_01524,0.18227151036262512,0.11991799622774124,1,1,S,S
calib_01525,0.884362518787384,0.0,6,0,Blanco,
calib_01526,0.4765195846557617,0.2685854434967041,4,3,Ditg,Bia
calib_01527,0.6296305656433105,0.6143414378166199,4,5,EIMS,SIAIE
calib_01528,0.260066419839859,0.9015579223632812,3,7,SOE,CROSSET
calib_01529,0.674531877040863,0.8956015110015869,4,6,juds,spiril
calib_01530,0.6317882537841797,0.46047720313072205,4,3,uses,ssn
calib_01531,0.5197893381118774,0.3287329077720642,7,5,ВЛАЬЬУА,IччVд
calib_01532,0.9992972016334534,0.999029278755188,2,2,0%,%0
calib_01533,0.0,0.5488911271095276,0,7,,Grating
calib_01534,0.6516350507736206,0.9733437299728394,5,4,<7.8d,PRLY
calib_01535,0.9116308093070984,0.27637314796447754,8,5,security,Auuns
calib_01536,0.42082127928733826,0.6230317950248718,6,5,IRAAOd,Powst
calib_01537,0.0,0.8081026673316956,0,3,,DCH
calib_01538,0.9413914680480957,0.0,10,0,Gcnevenfes,
calib_01539,0.3620016872882843,0.8348334431648254,3,4,x01,lijk
calib_01540,0.6504724621772766,0.3832169771194458,4,2,EQUT,Lo
calib_01541,0.3528929352760315,0.6793246865272522,5,6,20500,Celint
calib_01542,0.8295240998268127,0.0,3,0,the,
calib_01543,0.8429266214370728,0.3072988986968994,8,1,Graghics,0
calib_01544,0.9901490807533264,0.6503173112869263,3,3,776,9LL
calib_01545,0.06553438305854797,0.5973073244094849,1,2,Y,25
calib_01546,0.8678624033927917,0.6741884350776672,6,5,untied,e.yun
calib_01547,0.33182600140571594,0.9529669284820557,4,6,VANO,COMPRA
calib_01548,0.971360445022583,0.15171363949775696,9,1,T.Tellsko,G
calib_01549,0.4524714946746826,0.4819914996623993,2,3,un,2un
calib_01550,0.9774690866470337,0.6242516040802002,2,2,T1,L1
calib_01551,0.3179336488246918,0.962218165397644,3,9,mmш,Mactinitt
calib_01552,0.8679308891296387,0.5808705687522888,2,2,on,uD
calib_01553,0.3852851390838623,0.2778574228286743,5,4,kOuiG,Dydo
calib_01554,0.3820314407348633,0.8307013511657715,2,2,nd,FM
calib_01555,0.6955935955047607,0.8304393887519836,1,1,S,S
calib_01556,0.5606371760368347,0.432756632566452,3,3,FSL,752
calib_01557,0.9970998764038086,0.2028321772813797,4,4,2512,21E7
calib_01558,0.7671661972999573,0.0,4,0,PARK,
calib_01559,0.6321910619735718,0.6561539173126221,1,3,Y,ALE
calib_01560,0.0,0.0,0,0,,
calib_01561,0.7304943203926086,0.9641702175140381,6,6,SUEMOL,Towans
calib_01562,0.9345833659172058,0.8926853537559509,1,1,0,0
calib_01563,0.9365381002426147,0.24353064596652985,2,1,RY,A
calib_01564,0.222585991024971,0.7395216822624207,1,1,s,s
calib_01565,0.4578682482242584,0.2894759178161621,6,1,hrewed,1
calib_01566,0.3771868348121643,0.23473531007766724,2,1,0n,5
calib_01567,0.44445547461509705,0.1328221559524536,1,1,2,C
calib_01568,0.6587578058242798,0.8944069743156433,5,6,saunl,iTunes
calib_01569,0.37619486451148987,0.6095696687698364,2,1,4.,r
calib_01570,0.6339045166969299,0.33954405784606934,6,4,EKΛARI,1842
calib_01571,0.7359758019447327,0.27948418259620667,4,3,GATE,ile
calib_01572,0.36274316906929016,0.1418514847755432,1,1,1,1
calib_01573,0.35752201080322266,0.6230468153953552,3,3,TON,NOL
calib_01574,0.9818741679191589,0.4506414234638214,3,3,AND,osY
calib_01575,0.0,0.0,0,0,,
calib_01576,0.7475982308387756,0.3468886613845825,11,8,INGREDIENTS,SERIORNN
calib_01577,0.4469483494758606,0.9846901893615723,5,10,suqin,fruticibus
calib_01578,0.48861443996429443,0.8640007972717285,9,12,BONTADAIS,SLAVCYUINDER
calib_01579,0.8146432638168335,0.973044753074646,2,2,30,DE
calib_01580,0.9330615401268005,0.3129452168941498,7,1,EXCITER,1
calib_01581,0.9536545872688293,0.0,7,0,Platfor,
calib_01582,0.0,0.9967551827430725,0,7,,Jartine
calib_01583,0.9576898217201233,0.9593159556388855,3,2,qui,nb
calib_01584,0.8296574950218201,0.8016162514686584,6,4,/Narin,UUSN
calib_01585,0.5680420994758606,0.9967673420906067,3,2,10S,50
calib_01586,0.16931402683258057,0.1485995650291443,1,1,1,w
